Entity Type,EntityID,EntityName,Inc/OrgDate,EntityStatus,StatusDate,RegAgentofficeCity
12,A078458,A1 PAINTING LLC,3/18/16,ADS,7/25/19,MADISON
12,A084347,"A1 RESTORATION, LLC",12/15/17,DIS,12/26/19,MADISON
2,A088880,A-1 ROOFING CO.,4/10/19,INC,4/10/19,MADISON
12,A092905,A1 SIDING & EXTERIORS LLC,5/18/20,ORG,5/18/20,MADISON
1,A063708,"A2Z FINANCIAL INVESTIGATIONS, INC.",9/9/10,DLQ,7/1/19,MADISON
6,A075363,"A3 - ACADEMICS, ATHLETICS AND ACHIEVEMENT, INC.",3/5/15,ADS,3/17/18,MADISON
12,A088658,A3 INVESTMENTS LLC,3/11/19,ORG,3/11/19,MADISON
13,A088251,"A6 DE PERE, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088252,"A6 DEFOREST, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088253,"A6 FOND DU LAC AL, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088254,"A6 FOND DU LAC MC, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088255,"A6 LAKE GENEVA, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088256,"A6 MIDDLETON AL, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088257,"A6 MIDDLETON MC, LLC",1/31/19,RGD,1/31/19,MADISON
13,A088258,"A6 RACINE, LLC",1/31/19,RGD,1/31/19,MADISON
2,A066188,"AA ATLAS FIRE INSPECTIONS, INC.",9/26/11,RCA,10/11/18,Madison
2,A088352,AA RECOVERY SOLUTIONS INC.,2/11/19,INC,2/11/19,MADISON
12,A033797,"AAA ACCESS STORAGE, LLC",6/26/95,IGS,4/8/19,MADISON
12,A080092,AAA ACCOUNTING SOLUTIONS LLC,10/5/16,ADS,12/9/19,MADISON
1,A077561,AAA BEAUTY INC.,12/8/15,IGS,11/14/19,MADISON
12,A048331,AAA ENTERPRISES LLC,6/21/04,DIS,4/21/20,MADISON
13,A087125,AAA MAINTENANCE SOLUTIONS LLC,10/1/18,RGD,10/1/18,MADISON
12,A055392,"AAA MONONA SELF STORAGE, LLC",5/4/07,IGS,6/29/18,MADISON
2,A086672,"AAA SALES & ENGINEERING, INC.",8/10/18,INC,8/10/18,MADISON
12,A085022,AAA1 PHENOMENAL SPECTACULAR LLC,2/22/18,DLQ,1/1/20,MADISON
12,A088054,"AAJSPC JV, LLC",1/10/19,ORG,1/10/19,MADISON
2,A092104,AAP IMPLANTS INC.,2/25/20,INC,2/25/20,MADISON
12,A061036,AARF APARTMENTS LLC,7/23/09,ADS,9/10/18,MADISON
12,A054684,AARON A. ABPLANALP LLC,1/29/07,IGS,2/19/18,MADISON
12,A077413,AARON F YOTT LLC,11/18/15,ADS,12/10/18,MADISON
12,A085764,AARON WILLIAMS LANDSCAPE ARCHITECTURE LLC,4/30/18,IGS,6/3/20,MADISON
13,A090572,"AAS ADMINISTRATOR LTD., LLC (FICT NAME) AMERICAN AUTO SHIELD, LTD. (CORP NAME)",9/16/19,RGD,9/16/19,MADISON
13,A089595,"AAS SERVICES OF COLORADO, LLC (FICT NAME) AAS SERVICES, LLC (CORP NAME)",6/5/19,RGD,6/5/19,MADISON
13,A087790,"ABA OF WISCONSIN, LLC",12/12/18,RGD,12/12/18,MADISON
2,A088041,"ABACUS HEALTH PRODUCTS, INC.",1/9/19,INC,1/9/19,MADISON
1,A068026,"ABACUS TECHNOLOGIES, INC.",5/29/12,ADS,6/11/18,MADISON
12,A089660,ABAGALE NICOLE PHOTOGRAPHY LLC,6/12/19,ORG,6/12/19,MADISON
12,A076694,"ABAIT, LLC",8/21/15,DLQ,7/1/19,MADISON
12,A089929,ABAN GLOBAL LLC,7/15/19,ORG,7/15/19,MADISON
2,A089592,ABB ENTERPRISE SOFTWARE INC.,6/5/19,INC,6/5/19,MADISON
13,A085294,"ABBEY PROVIDENT VENTURE, LLC",3/19/18,RGD,3/19/18,MADISON
6,A048512,"ABBEY RESORT CONDOMINIUM ASSOCIATION, INC.",7/22/04,DLQ,7/1/20,Madison
12,A054319,ABBEY'S CLIPS 'N SNIPS LLC,12/12/06,ADS,12/10/18,MADISON
2,A053303,ABBOTT DIABETES CARE SALES CORPORATION,6/21/06,RCA,10/1/19,Madison
2,S091260,ABBOTT INFORMATICS CORPORATION,4/28/11,RCA,10/1/19,Madison
12,A085233,"ABBOTT INVESTMENTS, LLC",3/14/18,ORG,3/14/18,MADISON
2,A036965,ABBOTT LABORATORIES INC.,12/19/97,RCA,10/11/18,Madison
2,A090761,"ABBOTT RAPID DIAGNOSTICS INFORMATICS, INC.",10/7/19,INC,10/7/19,MADISON
13,A089538,"ABBOTT RAPID DX NORTH AMERICA, LLC",5/31/19,RGD,5/31/19,MADISON
12,A082795,"ABBY WILSON PAINTING, LLC",6/19/17,IGS,5/10/19,MADISON
12,A048880,"ABBYLYNN, LLC",9/22/04,DLQ,7/1/20,MADISON
12,A087861,ABC CONSULTING LLC,12/20/18,ORG,12/20/18,MADISON
2,A082803,ABC CRANE CO.,6/19/17,RCA,10/11/18,MADISON
12,A076073,"ABC PREGLER ENTERPRISES, LLC",6/1/15,ADS,6/11/18,MADISON
12,A089916,"ABC ROOFING, A TECTA AMERICA COMPANY, LLC",7/12/19,ORG,7/12/19,MADISON
12,A086768,ABC WAUSAU PROPERTIES LLC,8/23/18,DLQ,7/1/20,MADISON
2,A091815,ABCOM TECHNOLOGY GROUP INC.,1/29/20,INC,1/29/20,MADISON
5,G030297,"ABE F. GOLDBAUM, M.D., S.C.",6/9/00,DLQ,4/1/20,MADISON
12,A076232,"ABEC'S VIRTUAL ASSISTANTS, LLC",6/20/15,ADS,6/11/18,MADISON
12,A077402,ABEL A RAMIREZ VAZQUEZ LLC,11/17/15,ADS,12/10/18,MADISON
12,A078258,ABEL ARMENTA REYES LLC,3/1/16,ADS,3/16/19,MADISON
12,A084588,"ABEL CONCRETE SYSTEMS, LLC",1/9/18,ORG,1/9/18,MADISON
12,A077378,ABEL CORDOVA ORTEGA LLC,11/13/15,ADS,12/10/18,MADISON
12,C069754,"ABEL STORAGE SOLUTIONS, LLC",9/10/07,IGS,7/18/18,MADISON
2,A088216,"ABELL ELEVATOR INTERNATIONAL, INC.",1/28/19,INC,1/28/19,MADISON
2,A087582,ABERDEEN ASSET MANAGEMENT INC.,11/19/18,INC,11/19/18,MADISON
12,A044864,ABERDEEN COURT PROPERTIES LLC,1/1/03,IGS,1/18/19,MADISON
14,A088444,"ABERG ASSOCIATES, LLP",2/19/19,RGD,2/19/19,MADISON
12,A090374,ABHANDSON LLC,8/28/19,ORG,8/28/19,MADISON
12,A081351,ABHISARGA LLC,1/14/17,IGS,1/19/20,MADISON
12,A076002,ABIGAIL LEIGH SMITH LLC,5/19/15,ADS,6/11/18,MADISON
13,A083941,ABILIT HOLDINGS (MADISON) LLC,10/26/17,RCA,10/11/18,MADISON
1,A081766,ABIRAMS INC.,2/27/17,DLQ,1/1/19,MADISON
13,I031183,"ABITUS, LLC",4/1/16,RCA,10/11/18,MADISON
12,A076802,ABLAZE FIT LLC,9/3/15,ADS,9/10/18,MADISON
1,A085226,ABLE APPRAISAL & REVIEW CORP.,3/14/18,INC,3/14/18,MADISON
12,A089746,ABLE HOME LLC,6/21/19,ORG,6/21/19,MADISON
12,A079896,ABLE MABEL CARES LLC,9/12/16,DLQ,7/1/20,MADISON
12,A037456,"ABLE SIGNAL, LLC",4/21/98,IGS,5/17/19,MADISON
2,A086574,"ABLETO BEHAVIORAL HEALTH SERVICES, PC",8/1/18,INC,8/1/18,MADISON
2,A090903,"ABM FEDERAL SALES, INC.",11/18/19,INC,11/18/19,MADISON
12,A090752,ABODE ADVISOR LLC,10/7/19,ORG,10/7/19,MADISON
12,A075879,ABODE LLC,5/3/15,ADS,6/13/20,MADISON
12,A089829,ABOVE AND BEYOND FASHION LLC,7/2/19,ORG,7/2/19,MADISON
2,A090169,"ABOVE LENDING, INC.",8/6/19,INC,8/6/19,MADISON
12,A088338,ABOVE PARR SERVICES LLC,2/8/19,ORG,2/8/19,MADISON
16,A089867,"ABOVE THE CLOUDS KIDS (FICT NAME) ABOVE THE CLOUDS, INC. (CORP NAME)",7/5/19,INC,7/5/19,MADISON
13,A048005,ABP WI (WAUSAU) LLC,5/5/04,RCA,10/11/18,Madison
8,A074841,ABRA FRANCHISE SERVICES LP,1/8/15,CAN,12/5/19,MADISON
12,A088220,ABRAHAM CLEANING SERVICES LLC,1/28/19,ORG,1/28/19,MADISON
12,A083318,ABREU SERVICES LLC,8/19/17,DLQ,7/1/19,MADISON
12,A069946,ABS LAW LLC,3/10/13,DIS,3/7/20,MADISON
13,A093524,"ABS RISK, LLC",7/14/20,RGD,7/14/20,MADISON
13,A088807,ABS WAUSAU LLC,3/26/19,RGD,3/26/19,MADISON
2,A090295,"ABSOLUTE STORAGE MANAGEMENT, INC",8/20/19,INC,8/20/19,MADISON
12,A091543,"ABSOLUTE UNIT, LLC",1/2/20,ORG,1/2/20,MADISON
1,A060522,ABSOLUTELY AWESOME INVESTMENTS CORP.,5/5/09,ADS,6/13/20,MADISON
12,A067290,ABSTAR BIOTECHNOLOGY LLC,2/20/12,ADS,3/14/20,MADISON
6,A033871,"ABUNDANT GRACE CHURCH, INC.",7/28/95,DIS,1/17/18,MADISON
12,A081606,ABUNDANT JOY COACHING LLC,2/9/17,ADS,3/14/20,MADISON
12,A090420,ABUNDANT LIBERATION LLC,9/3/19,ORG,9/3/19,MADISON
12,A088504,ABUSUA LLC,2/26/19,ORG,2/26/19,MADISON
1,A092312,"ABUZZ INSURANCE AGENCY, INC.",3/13/20,INC,3/13/20,MADISON
12,A082990,ABY'S CLEANING LLC,7/12/17,IGS,9/25/19,MADISON
13,A085824,AC AUTOPAY LLC,5/7/18,RGD,5/7/18,MADISON
9,A081936,"AC BUILDERS, INC.",3/17/17,IGS,9/3/19,MADISON
12,A081692,AC BUSINESS CONSULTING L.L.C.,2/20/17,ADS,3/14/20,MADISON
2,A073688,AC BUSINESS MEDIA INC.,8/1/14,RCA,10/1/19,Madison
12,A091048,AC SYSTEMS LLC,11/6/19,ORG,11/6/19,MADISON
6,A090414,"ACACIA RIDGE HOMEOWNERS ASSOCIATION, INC.",9/3/19,INC,9/3/19,MADISON
12,A088513,"ACACIA RIDGE INVESTMENT, LLC",2/26/19,ORG,2/26/19,MADISON
12,A079420,ACACIA TREE & ME LLC,7/13/16,ADS,9/9/19,MADISON
6,A027892,"ACADEMIC STAFF PUBLIC REPRESENTATION ORGANIZATION (ASPRO), INC.",6/26/89,IGS,5/8/20,MADISON
16,A093257,"ACADEMY FOR PROFESSIONALISM IN HEALTH CARE, INCORPORATED",6/22/20,INC,6/22/20,MADISON
12,A077220,ACADEMY OF FUNTIONAL MARTIAL ARTS LLC,10/26/15,ADS,12/9/19,MADISON
6,6A10307,"ACADEMY OF PROFESSIONAL FUNERAL SERVICE PRACTICE, INC.",11/26/75,IGS,12/27/18,MADISON
8,A087440,"ACADEMY, LTD., A TEXAS LIMITED PARTNERSHIP (FICT NAME) ACADEMY, LTD. (CORP NAME)",11/8/18,INC,11/8/18,MADISON
13,A082360,"ACADIA MANAGEMENT COMPANY, LLC",5/3/17,RCA,10/11/18,MADISON
13,A087541,"ACAP HEALTH CONSULTING, LLC",11/13/18,RGD,11/13/18,MADISON
12,A086677,ACARAI LLC,9/4/18,DLQ,7/1/20,MADISON
13,A086551,"ACASTA HOLDINGS, LLC",7/31/18,RCA,10/1/19,MADISON
13,A086751,"ACBM, LLC",8/21/18,RGD,8/21/18,MADISON
13,A092928,ACCEL SCHOOLS LLC,5/19/20,RGD,5/19/20,MADISON
13,A091912,"ACCELECARE WOUND CENTERS, LLC",2/6/20,RGD,2/6/20,MADISON
2,A087766,ACCELERATE LEARNING INC.,12/10/18,INC,12/10/18,MADISON
2,A083905,ACCELERATED CARE PLUS CORP.,1/18/18,INC,1/18/18,MADISON
2,A088889,"ACCELERATED CARE PLUS LEASING, INC.",4/1/19,INC,4/1/19,MADISON
12,A059535,ACCELERATED EQUITY LLC,12/21/08,ADS,12/9/19,MADISON
13,A092128,"ACCELERATED FINANCIAL SERVICES, LLC",3/2/20,RGD,3/2/20,Madison
1,A073193,"ACCENT BUILDING MAINTENANCE, INC.",5/28/14,IGS,5/10/19,MADISON
12,A062380,"ACCENT MANAGEMENT, LLC",2/26/10,IGS,1/20/20,MADISON
12,A081625,"ACCESS ALL PROPERTIES, LLC",2/11/17,ADS,3/14/20,MADISON
12,A049992,"ACCESS BATTERY, LLC",3/10/05,IGS,1/23/18,MADISON
12,A079411,"ACCESS EDUCATIONAL, MEDICAL, AND INTERNATIONAL SERVICES LLC",7/12/16,ADS,1/18/20,MADISON
13,A091800,"ACCESS HEALTH PARTNERS, LLC",1/29/20,RGD,1/29/20,MADISON
12,W068686,"ACCESS HOME REALTY, LLC",8/9/17,DLQ,7/1/19,MADISON
12,A086016,"ACCESS HOUSING PROPERTIES, LLC",5/29/18,IGS,7/9/20,MADISON
13,A090395,"ACCESS PHYSICIANS MANAGEMENT SERVICES ORGANIZATION, LLC",8/29/19,RGD,8/29/19,MADISON
6,6A13802,"ACCESS TO COMMUNITY SERVICES, INCORPORATED",1/31/84,IGS,2/1/19,MADISON
1,A086627,"ACCIDENT AND INJURY REHAB CENTER, INC.",8/7/18,INC,8/7/18,MADISON
12,A092337,ACCLIVIAN LLC,3/17/20,ORG,3/17/20,MADISON
13,A090194,"ACCLIVITY FINANCIAL, LLC",8/9/19,RGD,8/9/19,MADISON
1,A065426,ACCOLADE INSTITUTE INC.,5/13/11,IGS,5/27/20,MADISON
13,A068041,"ACCOUNT DISCOVERY SYSTEMS, LLC",5/30/12,RCA,10/1/19,Madison
13,A082509,ACCOUNT PROCESSING GROUP LLC,6/6/17,RCA,10/11/18,MADISON
12,A078912,"ACCOUNTABLE CARE COALITION OF EASTERN WISCONSIN, LLC",5/10/16,DIS,6/20/18,MADISON
2,A088869,"ACCOUNTING LEGAL & LOGISTICS SOLUTIONS, INC.",3/29/19,INC,3/29/19,MADISON
2,A084719,ACCREDITED LOCK AND DOOR HARDWARE COMPANY,2/19/18,INC,2/19/18,MADISON
2,I021730,"ACCRIVA DIAGNOSTICS, INC.",6/7/04,RCA,10/1/19,MADISON
13,A090789,"ACCUCOMP, LLC",10/10/19,RGD,10/10/19,MADISON
13,A089650,"ACCU-HEALTH INSURANCE ADVISORS, LLC",6/11/19,ORG,6/11/19,MADISON
2,A088944,ACCUITY INC.,4/5/19,INC,4/5/19,MADISON
12,A068137,"ACCURATE CUSTOM CREATIONS, LLC",6/12/12,IGS,4/17/18,MADISON
13,A086523,"ACCURATE GROUP, LLC",7/27/18,RGD,7/27/18,MADISON
12,A074560,ACCURATE-AIRTIGHT EXTERIORS LLC,11/21/14,IGS,10/16/18,MADISON
12,A074557,ACCU-RITE ACCOUNTING LLC,11/21/14,IGS,11/11/19,MADISON
13,A092754,"ACCURITY MW2001, LLC",4/30/20,RGD,4/30/20,MADISON
2,A088541,ACCUTEMP MECHANICAL (FICT NAME) RMC INC. (CORP NAME),2/28/19,INC,2/28/19,MADISON
12,A093526,"ACCUWORTH, LLC",7/13/20,ORG,7/13/20,MADISON
12,A082783,"ACD GERMANIA, LLC",6/16/17,ADS,6/13/20,MADISON
12,A093461,"ACD VENTURES, LLC",7/8/20,ORG,7/8/20,MADISON
13,A088494,"ACE CUSTOMER SERVICES, LLC",2/25/19,RGD,2/25/19,MADISON
13,A084377,"ACE CUSTOMER SERVICES, LLC",12/18/17,RCA,10/11/18,MADISON
12,A090910,"ACE ENTERPRISES, LLC",10/23/19,ORG,10/23/19,MADISON
12,A062134,"ACE OF PENTACLES, LLC",1/22/10,IGS,3/13/18,MADISON
12,A060644,ACE WRENCHING - UB MOTORS LLC,5/22/09,ADS,6/11/18,MADISON
12,A085893,ACECOLE PROPERTIES LLC,5/15/18,ORG,5/15/18,MADISON
12,A084639,ACEKPI LLC,1/16/18,DLQ,1/1/20,MADISON
1,A066877,"ACELERO LEARNING WISCONSIN, INC.",12/30/11,IGS,10/9/18,MADISON
12,A069348,ACEP MANAGEMENT LLC,12/24/12,IGS,3/20/18,MADISON
12,A055101,ACES ADVERTISING LLC,3/22/07,DLQ,1/1/20,MADISON
12,A040037,ACES INVESTMENT CLUB LIMITED LIABILITY COMPANY,2/3/00,DLQ,1/1/20,MADISON
12,A087510,"ACE'S LAST RESORT, LLC",1/1/19,ORG,1/1/19,MADISON
12,A087517,ACETAPROFEN LLC,11/12/18,ORG,11/12/18,MADISON
2,A083439,ACETO AGRICULTURAL CHEMICALS CORPORATION,8/31/17,RCA,10/1/19,MADISON
12,A091305,ACG CONSULTING L.L.C.,12/6/19,ORG,12/6/19,MADISON
12,A088006,ACG MANAGEMENT LLC,1/7/19,ORG,1/7/19,MADISON
13,A087162,"ACG OAK CREEK, LLC",10/4/18,RGD,10/4/18,MADISON
12,A084179,ACG RENTERS LLC,11/29/17,DLQ,10/1/19,MADISON
13,A087164,"ACG RHINELANDER, LLC",10/4/18,RGD,10/4/18,MADISON
12,A072737,ACHIEVE64 LLC,4/1/14,ADS,6/11/18,MADISON
12,A063386,ACHTEN BUILDING SOLUTIONS LLC,7/22/10,IGS,1/30/19,MADISON
13,A089672,"ACI LAST MILE NETWORK, LLC",6/12/19,RGD,6/12/19,Madison
5,A089973,"ACIERNO DENTAL, S.C.",7/18/19,INC,7/18/19,MADISON
13,A088037,"ACIMA SOLUTIONS, LLC",1/9/19,RGD,1/9/19,MADISON
13,A092115,ACJ INTERNATIONAL LLC,2/27/20,RGD,2/27/20,MADISON
12,A087244,ACKER ROAD LLC,10/12/18,ORG,10/12/18,MADISON
12,A050619,"ACLD, LLC",5/31/05,IGS,4/8/18,MADISON
12,A050696,"ACLS, LLC",6/6/05,IGS,4/8/18,MADISON
12,A081388,ACM EXCEL LLC,1/18/17,DIS,11/27/19,MADISON
13,A090612,"ACME COMMERCIAL PROPERTIES, LLC",9/19/19,RGD,9/19/19,MADISON
12,A093346,ACME COMMUNICATIONS LLC,7/1/20,ORG,7/1/20,MADISON
1,A048953,ACME DEVELOPMENT CO.,9/30/04,ADS,9/9/19,MADISON
2,A093200,ACME ENGINEERING AND MANUFACTURING CORPORATION,6/18/20,INC,6/18/20,MADISON
12,A088260,ACME EXHIBITS L.L.C.,1/31/19,ORG,1/31/19,MADISON
12,A087562,ACME HIPPO LLC,11/15/18,ORG,11/15/18,MADISON
12,A082745,ACME VENT CLEANING LLC,6/13/17,IGS,4/20/20,MADISON
12,A069509,ACN-EHBS LLC,1/11/13,IGS,1/26/20,MADISON
9,A091844,ACOMPUTERS.ORG CO.,1/31/20,INC,1/31/20,MADISON
14,A053275,ACOUSTIC PROPERTY MANAGEMENT LLP,6/27/06,ADS,6/13/20,MADISON
13,A086471,ACP CREATIVIT LLC,7/23/18,RGD,7/23/18,Madison
2,A086068,"ACQUILANO LESLIE, INCORPORATED",6/4/18,INC,6/4/18,MADISON
8,A080280,"ACQUIRED CAPITAL II, L.P.",11/25/16,CAN,5/21/18,MADISON
12,A084732,ACQUIREMENT LLC,1/25/18,DLQ,1/1/20,MADISON
1,A073323,"ACRO AUTOMATION SYSTEMS INTERNATIONAL, INC.",6/16/14,DLQ,4/1/20,MADISON
12,A090504,ACS HOLDINGS LLC,9/11/19,ORG,9/11/19,MADISON
12,A092216,ACS PAINTING LLC,4/14/20,ORG,4/14/20,MADISON
12,A067495,"ACSC INVESTMENT, LLC",3/15/12,ADS,3/16/19,MADISON
12,A085984,ACT NORMAL LLC,5/24/18,ORG,5/24/18,MADISON
12,A086342,ACTION CLEANING SERVICES LLC,7/3/18,ORG,7/3/18,MADISON
12,A072982,"ACTION COACH OF MADISON, LLC",5/1/14,IGS,5/19/18,MADISON
13,A070660,"ACTION ENVIRONMENTAL, LLC",6/12/13,RCA,10/1/19,MADISON
6,A062212,"ACTION FOR HEALTH AND DEVELOPMENT, INC.",2/1/10,ADS,3/17/18,MADISON
12,A083163,"ACTION PHOTOGRAPHY AND DESIGNS, LLC",8/2/17,DLQ,7/1/20,MADISON
12,A088436,"ACTIONPACT LIFE, LLC",2/18/19,ORG,2/18/19,MADISON
5,A089445,"ACTIVATE CLINIC, PROFESSIONAL SERVICE CORPORATION",5/21/19,INC,5/21/19,MADISON
13,A086669,"ACTIVE HEALTHCARE RECEIVABLES, LLC",8/13/18,RGD,8/13/18,MADISON
12,A091233,"ACTIVE INTERNET TECHNOLOGIES, LLC",11/26/19,ORG,11/26/19,MADISON
12,A076748,"ACTIVE LEISURE MEDIA, LLC",8/27/15,DLQ,7/1/20,MADISON
12,A090412,"ACTIVE MEASURES, LLC",8/30/19,ORG,8/30/19,MADISON
13,A091467,"ACTIVE NETWORK, LLC",12/26/19,RGD,12/26/19,MADISON
13,A072886,"ACTIVE NETWORK, LLC",10/3/14,RCA,10/1/19,MADISON
1,A091276,ACTIVE POWER INC.,12/3/19,INC,12/3/19,MADISON
12,A072305,ACTIVEDRAFT LLC,2/10/14,DLQ,1/1/20,MADISON
6,A074630,"ACTS OF COMPASSION, LTD.",12/4/14,ADS,2/17/20,MADISON
2,A086515,"ACTS-AVIATION SECURITY, INC.",7/26/18,INC,7/26/18,MADISON
6,A076354,"ACTSTWO42 MINISTRIES, INC.",7/6/15,DLQ,7/1/20,MADISON
12,A070228,ACTUAL SKATEBOARDS LLC,4/16/13,ADS,6/10/19,MADISON
12,A079545,"ACTUARIAL STUDY CLUB, LLC",7/26/16,ADS,9/9/19,MADISON
12,A089104,ACUBAMOS TOURS LLC,4/22/19,ORG,4/22/19,MADISON
12,A084071,ACUITY BUSINESS CONSULTING LLC,11/12/17,DLQ,10/1/19,MADISON
12,A056235,ACUITY CONSULTING SERVICES LLC,9/10/07,DLQ,7/1/19,MADISON
12,A042437,"ACUITY INTERNET SERVICES, LLC",7/30/01,IGS,7/25/18,MADISON
12,A081538,ACUITY TECHNOLOGIES LLC,2/2/17,DLQ,1/1/19,MADISON
12,A090821,"ACUITY VETERINARY IMAGING, LLC",10/14/19,ORG,10/14/19,MADISON
13,A077072,"ACUITYST, LLC",10/7/15,RCA,10/1/19,MADISON
12,A091253,ACUMEN HEALTH LLC,11/29/19,ORG,11/29/19,MADISON
2,A091976,"ACUMEN SOLUTIONS, INC.",2/13/20,INC,2/13/20,MADISON
12,A092951,ACUPUNCTURE & HERB CLINIC LLC,5/23/20,ORG,5/23/20,MADISON
12,A082548,ACUSPUR LLC,5/19/17,IGS,4/25/19,MADISON
2,A035971,"ACUTE CARE, INC.",4/7/97,RCA,10/11/18,MADISON
2,A088022,ACV AUCTIONS INC.,1/8/19,INC,1/8/19,MADISON
13,A091995,ACV CAPITAL LLC,2/14/20,RGD,2/14/20,MADISON
13,A076369,ACW PROCON AMERICAN LLC,7/8/15,RCA,10/1/19,Madison
13,A092106,"ACW WALKER PROPERTIES, LLC",2/26/20,RGD,2/26/20,MADISON
1,A092153,AD HEALTH LTD.,3/2/20,INC,3/2/20,MADISON
12,A062738,"ADALMAR, LLC",4/13/10,IGS,4/20/19,MADISON
12,A084240,ADAM 51 LLC,12/5/17,IGS,10/22/19,MADISON
12,A082591,"ADAM HIRSCH, LLC",5/25/17,ADS,6/13/20,MADISON
12,A060813,ADAM SENATORI LLC,6/18/09,IGS,7/16/18,MADISON
12,A054845,"ADAMS HERITAGE, LLC",2/16/07,IGS,1/13/18,MADISON
12,A077704,ADAN MARTINEZ BERNABE LLC,12/30/15,ADS,12/10/18,MADISON
12,A079415,ADAN PONCE LLC,7/12/16,ADS,9/9/19,MADISON
12,A075904,ADAPTABEE LLC,5/5/15,ADS,10/20/18,MADISON
2,A089602,ADAPTIVE BIOTECHNOLOGIES CORPORATION,6/6/19,INC,6/6/19,MADISON
2,A084603,ADARE SENIOR LIVING INC.,1/10/18,RCA,10/1/19,MADISON
12,A091596,"ADARION, LLC",1/7/20,ORG,1/7/20,MADISON
2,A090859,"ADC MANAGEMENT SERVICES, INC.",10/17/19,INC,10/17/19,MADISON
10,A083740,ADDICTION SERVICES AND PHARMACOTHERAPY S.C.,10/3/17,IGS,6/10/20,MADISON
12,A085440,ADDING APPEAL LLC,4/1/18,ORG,4/1/18,MADISON
12,A043028,"ADDISON, LLC",12/7/01,IGS,10/14/19,MADISON
16,A093195,ADDITIONAL VENTURES FOUNDATION,6/17/20,INC,6/17/20,MADISON
12,A051932,"ADDLE BRAIN GRAPHICS, LLC",12/27/05,ADS,12/10/18,MADISON
12,A089943,ADDRESS OF PROPERTY LLC,7/16/19,ORG,7/16/19,MADISON
12,A075937,ADELAUR LLC,5/12/15,DLQ,4/1/20,MADISON
2,A086170,ADEMCO INC.,6/14/18,INC,6/14/18,MADISON
12,A078218,"ADERS & ASSOCIATES, LLC",2/25/16,ADS,3/16/19,Madison
13,A088533,"ADEX HEALTHCARE STAFFING, LLC",2/27/19,RGD,2/27/19,MADISON
13,A092601,"ADF SERVICES, LLC",4/16/20,RGD,4/16/20,MADISON
2,A090497,ADHERERX INCORPORATED,9/10/19,INC,9/10/19,MADISON
16,A092662,"ADIRONDACK/1,000 ISLANDS SPORTS & EVENTS COMMISSION, INC.",4/22/20,INC,4/22/20,MADISON
12,A083571,ADIT LLC,9/17/17,DLQ,7/1/19,MADISON
1,A089834,"ADJACENCY HOLDINGS, INC.",7/3/19,INC,7/3/19,MADISON
2,A086201,"ADK CONSULTING, INC.",6/26/18,INC,6/26/18,MADISON
12,A087577,"ADL ANESTHESIA, LLC",11/19/18,DIS,1/21/20,MADISON
14,A048656,"ADLER & ASSOCIATES OF MADISON, LLP",8/13/04,DLQ,7/1/19,MADISON
12,A083017,ADLERMANN LLC,7/16/17,DLQ,7/1/20,MADISON
12,A082222,"ADLEY RAE, LLC",4/20/17,DIS,12/3/19,MADISON
13,A078847,ADLUCENT LLC,5/3/16,RCA,10/11/18,MADISON
2,A086636,ADM FUELS COMPANY,8/8/18,INC,8/8/18,MADISON
2,A089788,"ADMINISTRATIVE RESOURCE OPTIONS, INC.",6/26/19,INC,6/26/19,MADISON
13,A092994,ADM'S EDEN LLC,5/29/20,RGD,5/29/20,MADISON
12,A085088,ADORN CHIC BOUTIQUE LLC,2/28/18,DLQ,1/1/20,MADISON
12,A086280,"ADP JV, LLC",6/27/18,ORG,6/27/18,MADISON
13,A092017,"ADR, LLC",2/19/20,RGD,2/19/20,MADISON
12,A087301,"ADRIA CANNON, LLC",10/18/18,ORG,10/18/18,MADISON
2,A068179,"ADROIT ASSOCIATES, INC.",6/28/12,RCA,10/11/18,MADISON
12,A087949,ADS UNCORKED LLC,1/2/19,ORG,1/2/19,MADISON
13,R074426,ADT COMMERCIAL LLC,12/3/19,RGD,12/3/19,MADISON
2,A093084,ADVANCE CORE CAPITAL INC.,6/8/20,INC,6/8/20,MADISON
2,A089613,ADVANCE EQUIPMENT COMPANY - MINNESOTA (FICT NAME) ADVANCE EQUIPMENT COMPANY (CORP NAME),6/25/19,INC,6/25/19,MADISON
14,A044525,"ADVANCE GROUP PARTNERSHIP, LLP",10/8/02,DLQ,10/1/19,MADISON
2,2A01370,ADVANCE ROSS ELECTRONICS CORPORATION,12/12/72,RCA,10/11/18,MADISON
2,A089614,ADVANCE SHORING COMPANY,6/25/19,INC,6/25/19,MADISON
2,A089615,ADVANCE SPECIALTIES COMPANY,6/25/19,INC,6/25/19,MADISON
1,A042577,"ADVANCED ASSEMBLY, INC.",8/27/01,IGS,7/23/18,MADISON
13,A086080,"ADVANCED AV, LLC",6/5/18,RCA,10/1/19,MADISON
1,A032375,"ADVANCED BIONOMICS, INC.",5/6/94,IGS,4/4/19,MADISON
